               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  83,            0.045238,           0.0066612,          8.4362e-05,             0.75119,                0.25,             0.23461,            0.074697,            0.020495,           0.0031421,          1.5393e-05,           0.0079705,           0.0079705,           0.0079705
                  84,            0.045015,           0.0066399,          8.2726e-05,             0.75486,                0.25,             0.23481,             0.07496,            0.020476,           0.0031429,           1.537e-05,           0.0079457,           0.0079457,           0.0079457
                  85,            0.044724,            0.006693,          8.1459e-05,             0.75279,             0.25052,              0.2336,            0.074444,            0.020454,           0.0031409,           1.538e-05,            0.007921,            0.007921,            0.007921
                  86,            0.044785,           0.0066786,          8.2615e-05,             0.75021,             0.25052,             0.23386,            0.074044,            0.020456,           0.0031429,          1.5313e-05,           0.0078963,           0.0078963,           0.0078963
                  87,            0.044888,           0.0066915,          8.4434e-05,              0.7519,             0.25052,             0.23413,            0.074092,            0.020462,            0.003143,          1.5297e-05,           0.0078715,           0.0078715,           0.0078715
                  88,              0.0445,           0.0067239,          7.9804e-05,             0.75234,             0.24993,             0.23318,            0.073736,            0.020479,           0.0031439,          1.5266e-05,           0.0078467,           0.0078467,           0.0078467
                  89,            0.044807,           0.0066374,          8.5193e-05,             0.75062,             0.25124,             0.23392,            0.073565,            0.020485,           0.0031442,          1.5249e-05,            0.007822,            0.007822,            0.007822
                  90,            0.044673,           0.0067217,          8.3351e-05,             0.75338,             0.25105,             0.23415,            0.073641,            0.020484,           0.0031438,          1.5136e-05,           0.0077973,           0.0077973,           0.0077973
                  91,            0.044238,           0.0066842,          7.9647e-05,              0.7564,             0.25157,             0.23445,            0.073782,            0.020454,           0.0031459,          1.5014e-05,           0.0077725,           0.0077725,           0.0077725
                  92,            0.044293,            0.006694,          7.8596e-05,             0.75531,             0.24895,              0.2334,            0.073482,            0.020462,           0.0031476,          1.4992e-05,           0.0077478,           0.0077478,           0.0077478
                  93,            0.044261,           0.0065776,          8.1514e-05,             0.75535,             0.24738,              0.2334,            0.073503,            0.020471,            0.003148,          1.4967e-05,            0.007723,            0.007723,            0.007723
                  94,            0.044608,           0.0066539,            8.49e-05,             0.75529,             0.24791,             0.23374,            0.073546,            0.020469,           0.0031484,          1.4942e-05,           0.0076983,           0.0076983,           0.0076983
                  95,            0.044719,           0.0066316,          8.2718e-05,             0.75482,             0.24843,             0.23373,            0.073732,            0.020473,           0.0031484,          1.4919e-05,           0.0076735,           0.0076735,           0.0076735
                  96,            0.044381,           0.0065812,          7.6415e-05,              0.7535,             0.24686,             0.23392,            0.074156,             0.02047,           0.0031482,          1.4842e-05,           0.0076488,           0.0076488,           0.0076488
                  97,            0.044393,           0.0065713,          8.1187e-05,             0.75441,             0.24686,             0.23649,            0.074945,            0.020467,            0.003149,          1.4825e-05,            0.007624,            0.007624,            0.007624
                  98,            0.044365,            0.006686,          8.3208e-05,             0.75426,             0.24843,             0.23576,            0.074693,            0.020465,            0.003152,          1.4811e-05,           0.0075993,           0.0075993,           0.0075993
                  99,             0.04435,           0.0065036,          8.4375e-05,             0.75394,             0.24991,              0.2367,            0.074747,            0.020472,           0.0031509,           1.481e-05,           0.0075745,           0.0075745,           0.0075745
                 100,            0.044069,           0.0067353,            8.27e-05,              0.7535,             0.24948,             0.23617,            0.074685,            0.020481,           0.0031518,          1.4814e-05,           0.0075498,           0.0075498,           0.0075498
                 101,              0.0442,           0.0065621,          8.1298e-05,             0.75091,             0.25314,             0.23655,             0.07481,            0.020481,            0.003152,          1.4823e-05,            0.007525,            0.007525,            0.007525
                 102,            0.043946,           0.0066399,          8.0643e-05,             0.75145,             0.25262,             0.23604,            0.074694,            0.020478,           0.0031502,          1.4805e-05,           0.0075003,           0.0075003,           0.0075003
                 103,            0.044247,           0.0066323,          8.3307e-05,             0.75135,             0.25105,             0.23567,            0.074443,            0.020469,           0.0031517,          1.4752e-05,           0.0074755,           0.0074755,           0.0074755
                 104,            0.044464,           0.0067686,          8.1919e-05,             0.75088,             0.25177,             0.23569,            0.074239,            0.020464,           0.0031519,          1.4752e-05,           0.0074507,           0.0074507,           0.0074507
                 105,            0.043894,           0.0067177,          7.7541e-05,             0.75137,             0.25209,             0.23669,            0.074238,            0.020456,           0.0031521,          1.4732e-05,            0.007426,            0.007426,            0.007426
                 106,            0.043816,           0.0065982,          7.7993e-05,             0.75058,             0.25209,             0.23652,            0.074338,             0.02045,           0.0031551,          1.4735e-05,           0.0074013,           0.0074013,           0.0074013
                 107,            0.044107,            0.006666,          7.9818e-05,             0.74936,             0.25366,             0.23649,            0.074577,             0.02044,           0.0031546,          1.4699e-05,           0.0073765,           0.0073765,           0.0073765
                 108,            0.044037,           0.0067204,          7.8086e-05,             0.74904,             0.25314,             0.23644,            0.074468,            0.020446,           0.0031531,          1.4703e-05,           0.0073517,           0.0073517,           0.0073517
                 109,            0.043686,           0.0065978,          7.9171e-05,             0.74862,             0.25262,             0.23628,            0.074248,            0.020439,            0.003154,          1.4683e-05,            0.007327,            0.007327,            0.007327
                 110,             0.04399,           0.0066345,          8.2148e-05,              0.7515,              0.2509,             0.23617,            0.074409,            0.020451,            0.003155,          1.4699e-05,           0.0073023,           0.0073023,           0.0073023
                 111,            0.043782,           0.0065996,          7.9405e-05,             0.75048,             0.25157,             0.23657,            0.074526,            0.020463,           0.0031549,          1.4683e-05,           0.0072775,           0.0072775,           0.0072775
                 112,            0.043301,           0.0067084,          7.8946e-05,             0.74959,             0.25157,             0.23645,            0.074295,            0.020479,           0.0031583,          1.4692e-05,           0.0072527,           0.0072527,           0.0072527
                 113,            0.043842,           0.0066925,          7.7597e-05,              0.7501,             0.25177,             0.23653,            0.073761,            0.020492,           0.0031592,          1.4679e-05,            0.007228,            0.007228,            0.007228
                 114,            0.043884,           0.0065991,          7.8993e-05,             0.75061,             0.25105,             0.23653,            0.073796,            0.020491,           0.0031607,          1.4692e-05,           0.0072033,           0.0072033,           0.0072033
                 115,            0.043795,           0.0066094,          8.1734e-05,             0.74976,                0.25,             0.23652,            0.073874,            0.020489,           0.0031626,          1.4689e-05,           0.0071785,           0.0071785,           0.0071785
                 116,            0.043543,           0.0065901,          8.0625e-05,              0.7495,             0.24948,              0.2375,            0.074046,            0.020491,           0.0031655,          1.4678e-05,           0.0071538,           0.0071538,           0.0071538
                 117,            0.043654,           0.0066455,            7.93e-05,             0.74998,             0.24948,             0.23746,            0.074126,            0.020497,            0.003168,          1.4659e-05,            0.007129,            0.007129,            0.007129
                 118,            0.043753,            0.006516,          7.8331e-05,             0.74891,             0.24895,             0.23743,            0.074497,            0.020483,           0.0031681,          1.4648e-05,           0.0071042,           0.0071042,           0.0071042
                 119,            0.043399,           0.0066711,          7.9522e-05,             0.74769,             0.24791,             0.23514,            0.074496,            0.020472,           0.0031683,          1.4648e-05,           0.0070795,           0.0070795,           0.0070795
                 120,             0.04373,           0.0065264,          8.3054e-05,             0.74715,             0.24738,             0.23493,            0.074517,            0.020469,           0.0031686,          1.4684e-05,           0.0070547,           0.0070547,           0.0070547
                 121,             0.04362,           0.0065945,          7.7604e-05,             0.74786,             0.24738,             0.23522,            0.074408,            0.020469,           0.0031698,           1.468e-05,             0.00703,             0.00703,             0.00703
                 122,            0.043414,           0.0066305,          7.4368e-05,             0.74813,             0.24686,              0.2347,            0.074624,            0.020456,           0.0031717,           1.469e-05,           0.0070053,           0.0070053,           0.0070053
                 123,            0.043546,            0.006509,          7.3867e-05,             0.74465,             0.24948,             0.23502,            0.074545,            0.020449,           0.0031721,          1.4668e-05,           0.0069805,           0.0069805,           0.0069805
                 124,             0.04318,           0.0066754,          7.8491e-05,             0.74438,              0.2495,             0.23401,            0.074088,            0.020441,           0.0031757,          1.4651e-05,           0.0069558,           0.0069558,           0.0069558
                 125,            0.043382,           0.0065323,          7.6767e-05,             0.74588,             0.24843,             0.23408,            0.074435,            0.020445,           0.0031758,          1.4654e-05,            0.006931,            0.006931,            0.006931
                 126,            0.043309,           0.0068053,          7.5798e-05,             0.74587,             0.24643,             0.23333,            0.074341,            0.020433,           0.0031777,          1.4658e-05,           0.0069063,           0.0069063,           0.0069063
                 127,            0.042841,            0.006643,          7.6647e-05,             0.74579,             0.24686,             0.23315,            0.074008,            0.020434,            0.003182,          1.4648e-05,           0.0068815,           0.0068815,           0.0068815
                 128,            0.043028,           0.0065989,          7.7569e-05,             0.74458,             0.24891,             0.23349,            0.073727,            0.020447,           0.0031816,           1.471e-05,           0.0068568,           0.0068568,           0.0068568
