               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  93,            0.044889,            0.020228,            0.016228,             0.21442,             0.26487,              0.1934,            0.069915,            0.049602,            0.011173,            0.030475,           0.0081784,           0.0081784,           0.0081784
                  94,            0.045536,            0.020322,            0.016494,              0.2286,             0.25594,             0.18516,            0.064667,            0.049488,            0.011251,            0.029889,           0.0081586,           0.0081586,           0.0081586
                  95,            0.044747,            0.020241,            0.016956,             0.22022,             0.23391,             0.20088,            0.068483,            0.049026,            0.011153,            0.028276,           0.0081388,           0.0081388,           0.0081388
                  96,            0.044782,            0.020366,            0.016508,             0.20949,             0.25926,             0.18532,            0.065508,            0.049345,            0.011286,            0.029334,            0.008119,            0.008119,            0.008119
                  97,            0.045048,            0.019815,            0.017209,             0.24497,             0.24419,             0.19693,            0.067099,            0.049982,            0.011101,            0.028528,           0.0080992,           0.0080992,           0.0080992
                  98,            0.045175,             0.02029,            0.016237,             0.25008,              0.2222,              0.1849,            0.065837,            0.049928,            0.011193,            0.030275,           0.0080794,           0.0080794,           0.0080794
                  99,            0.045299,            0.020268,            0.015632,             0.23621,             0.21879,             0.18785,            0.064051,             0.04968,            0.011165,            0.030913,           0.0080596,           0.0080596,           0.0080596
                 100,            0.045211,            0.020638,            0.016072,             0.28282,             0.23132,             0.19814,             0.06695,            0.049459,             0.01115,            0.030113,           0.0080398,           0.0080398,           0.0080398
                 101,             0.04522,            0.019901,            0.015872,             0.26936,             0.24099,             0.19598,            0.067385,            0.049743,            0.011189,            0.030182,             0.00802,             0.00802,             0.00802
                 102,            0.044395,            0.020099,            0.015616,             0.27574,              0.2489,             0.20382,            0.068054,            0.050541,            0.011125,            0.029895,           0.0080002,           0.0080002,           0.0080002
                 103,            0.044556,            0.020252,            0.015347,             0.25384,             0.22113,             0.19349,            0.066714,            0.050368,            0.011192,            0.029749,           0.0079804,           0.0079804,           0.0079804
                 104,             0.04476,            0.020143,              0.0159,             0.26028,             0.23656,             0.19521,            0.066991,            0.050462,            0.011136,            0.029928,           0.0079606,           0.0079606,           0.0079606
                 105,            0.044845,            0.020004,            0.016011,             0.26289,             0.26259,             0.19529,            0.064522,            0.050091,            0.011194,            0.029671,           0.0079408,           0.0079408,           0.0079408
                 106,            0.044724,            0.020135,             0.01577,             0.23435,             0.25982,             0.19663,            0.065559,            0.050791,            0.011216,            0.030103,            0.007921,            0.007921,            0.007921
                 107,            0.044411,            0.020137,              0.0153,             0.22764,             0.25244,             0.19366,            0.064113,            0.050293,            0.011225,            0.030052,           0.0079012,           0.0079012,           0.0079012
                 108,            0.044769,            0.019776,             0.01588,             0.22462,             0.24273,             0.19636,            0.068301,            0.050363,            0.011246,            0.028762,           0.0078814,           0.0078814,           0.0078814
                 109,            0.044341,            0.019652,            0.015411,             0.24445,             0.27598,             0.19162,            0.063661,            0.050411,            0.011174,            0.027423,           0.0078616,           0.0078616,           0.0078616
                 110,            0.044716,            0.019753,            0.015165,             0.25725,             0.22975,             0.19133,            0.067317,            0.050493,            0.011093,            0.028203,           0.0078418,           0.0078418,           0.0078418
                 111,            0.044369,             0.01982,             0.01555,             0.21824,             0.25236,             0.19413,            0.070185,            0.050802,            0.011135,            0.027436,            0.007822,            0.007822,            0.007822
                 112,            0.044052,            0.020152,            0.015054,             0.23252,             0.22698,             0.19349,            0.070743,            0.050808,            0.011085,            0.029155,           0.0078022,           0.0078022,           0.0078022
                 113,            0.044715,            0.019805,            0.014943,             0.20283,             0.24836,             0.18973,            0.066984,            0.050445,             0.01111,            0.030073,           0.0077824,           0.0077824,           0.0077824
                 114,            0.044417,            0.019996,            0.014898,             0.22639,             0.23455,             0.18654,            0.064485,            0.050222,            0.011181,            0.030032,           0.0077626,           0.0077626,           0.0077626
                 115,            0.044177,            0.020061,            0.015302,             0.23859,              0.2545,             0.19442,            0.066486,            0.050067,            0.011113,            0.030037,           0.0077428,           0.0077428,           0.0077428
                 116,            0.044222,            0.020062,            0.014576,             0.24313,             0.23148,             0.19245,            0.067008,            0.050249,            0.011161,            0.030202,            0.007723,            0.007723,            0.007723
                 117,            0.043828,            0.019688,            0.014333,             0.21686,             0.22063,             0.19183,            0.065759,            0.050553,            0.011212,             0.02959,           0.0077032,           0.0077032,           0.0077032
                 118,            0.044123,            0.019944,            0.014658,             0.22989,             0.23919,             0.19891,            0.067743,            0.050454,            0.011235,            0.029217,           0.0076834,           0.0076834,           0.0076834
                 119,            0.044114,            0.019915,            0.014445,             0.23231,             0.21705,             0.19309,            0.065717,            0.050126,            0.011272,            0.029143,           0.0076636,           0.0076636,           0.0076636
                 120,            0.044122,            0.019775,            0.014579,             0.22365,             0.24992,             0.19366,            0.066809,            0.050371,            0.011258,            0.029159,           0.0076438,           0.0076438,           0.0076438
                 121,            0.044143,            0.020135,             0.01467,             0.20604,             0.25627,             0.19306,            0.067687,             0.05017,            0.011236,            0.029725,            0.007624,            0.007624,            0.007624
