               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 100,            0.045526,            0.020644,            0.015644,             0.21727,             0.23538,             0.19301,            0.069899,            0.050129,             0.01122,            0.030431,           0.0080398,           0.0080398,           0.0080398
                 101,            0.045487,            0.019847,            0.014912,             0.22779,             0.23789,             0.20016,            0.070057,            0.049957,            0.011266,            0.030766,             0.00802,             0.00802,             0.00802
                 102,            0.044557,            0.020129,             0.01507,              0.2597,              0.2432,             0.19801,            0.071064,            0.050245,            0.011164,            0.031467,           0.0080002,           0.0080002,           0.0080002
                 103,            0.044594,            0.020298,            0.014785,             0.22814,             0.24616,             0.19197,            0.069032,            0.050101,            0.011186,            0.032011,           0.0079804,           0.0079804,           0.0079804
                 104,            0.044759,            0.020119,            0.015527,             0.24902,             0.24993,             0.19793,            0.072182,            0.049666,            0.011194,            0.031054,           0.0079606,           0.0079606,           0.0079606
                 105,            0.045341,            0.020137,            0.015462,             0.23535,             0.24855,             0.19877,            0.071118,            0.049073,            0.011164,             0.02951,           0.0079408,           0.0079408,           0.0079408
                 106,            0.044828,            0.020161,            0.014783,             0.24008,             0.26602,             0.20269,            0.070602,            0.049737,            0.011124,            0.032608,            0.007921,            0.007921,            0.007921
                 107,            0.044611,            0.020171,             0.01463,             0.26952,             0.22719,             0.20027,            0.071379,            0.049882,            0.011163,            0.031616,           0.0079012,           0.0079012,           0.0079012
                 108,            0.044915,            0.019781,            0.015495,             0.26988,             0.22591,             0.20165,             0.07334,            0.049873,            0.011251,             0.03104,           0.0078814,           0.0078814,           0.0078814
                 109,            0.044409,            0.019567,            0.014598,             0.30613,             0.22118,             0.20247,            0.073619,            0.049908,            0.011254,            0.031427,           0.0078616,           0.0078616,           0.0078616
                 110,            0.044566,            0.019735,            0.014232,             0.23693,             0.24813,             0.20167,            0.071534,            0.050371,            0.011218,            0.032994,           0.0078418,           0.0078418,           0.0078418
                 111,            0.044242,            0.019817,            0.014283,             0.22334,             0.23884,             0.19564,            0.069856,            0.050195,            0.011248,            0.034031,            0.007822,            0.007822,            0.007822
                 112,            0.044099,                0.02,            0.014164,             0.26217,             0.25219,             0.20872,            0.071795,            0.049757,            0.011328,              0.0347,           0.0078022,           0.0078022,           0.0078022
                 113,            0.044838,            0.019874,            0.013933,             0.25185,             0.22089,             0.20036,            0.070904,            0.050173,            0.011236,            0.033103,           0.0077824,           0.0077824,           0.0077824
                 114,            0.044189,            0.020012,             0.01401,             0.23477,             0.23911,             0.20086,            0.071031,            0.050346,            0.011202,            0.032167,           0.0077626,           0.0077626,           0.0077626
                 115,            0.044189,            0.019999,              0.0147,             0.22445,             0.24817,              0.2002,            0.069206,            0.050165,            0.011156,            0.032861,           0.0077428,           0.0077428,           0.0077428
                 116,            0.044478,            0.020008,            0.014122,             0.27265,             0.22774,             0.19817,            0.068149,            0.050604,            0.011215,            0.032072,            0.007723,            0.007723,            0.007723
                 117,            0.044109,            0.019627,            0.013105,             0.23622,             0.25728,             0.20196,            0.070806,            0.050737,            0.011187,              0.0318,           0.0077032,           0.0077032,           0.0077032
                 118,            0.044327,            0.019913,            0.013923,             0.27427,              0.2874,             0.20104,            0.070963,            0.050777,            0.011122,            0.033242,           0.0076834,           0.0076834,           0.0076834
                 119,            0.044315,            0.019819,            0.013512,             0.23525,             0.25681,             0.19986,            0.070196,            0.050741,            0.011137,            0.034081,           0.0076636,           0.0076636,           0.0076636
                 120,            0.043799,            0.019735,            0.013485,             0.22678,             0.23694,             0.20086,            0.069597,            0.051047,            0.011094,            0.033987,           0.0076438,           0.0076438,           0.0076438
                 121,            0.043888,            0.020002,             0.01335,             0.24508,             0.23994,             0.19807,            0.070413,            0.051158,            0.011119,            0.033766,            0.007624,            0.007624,            0.007624
                 122,            0.043566,             0.01991,            0.013595,             0.25665,             0.25413,             0.20187,            0.071309,            0.051163,            0.011079,            0.033645,           0.0076042,           0.0076042,           0.0076042
                 123,            0.044089,            0.019996,             0.01263,             0.27516,             0.22543,             0.20201,            0.072316,            0.050992,            0.011032,            0.033386,           0.0075844,           0.0075844,           0.0075844
                 124,              0.0434,            0.020053,            0.012864,             0.26215,             0.23715,             0.20348,            0.074692,            0.050563,            0.011052,            0.033396,           0.0075646,           0.0075646,           0.0075646
                 125,            0.043724,             0.02023,            0.013036,             0.23494,             0.26074,             0.19778,            0.069776,             0.05039,             0.01112,             0.03384,           0.0075448,           0.0075448,           0.0075448
                 126,            0.043776,            0.019966,            0.013886,             0.25367,             0.22916,             0.19413,            0.067821,            0.050401,            0.011135,            0.034133,            0.007525,            0.007525,            0.007525
                 127,            0.043808,            0.019729,            0.012811,             0.27628,             0.20663,             0.19576,             0.06967,            0.050379,            0.011222,            0.033683,           0.0075052,           0.0075052,           0.0075052
                 128,            0.043673,            0.019677,            0.012789,             0.22637,             0.25433,             0.19527,            0.070285,            0.050592,            0.011249,             0.03334,           0.0074854,           0.0074854,           0.0074854
                 129,            0.043305,            0.019706,            0.012859,             0.23143,             0.25783,             0.19767,            0.071413,            0.050455,            0.011225,            0.033963,           0.0074656,           0.0074656,           0.0074656
                 130,             0.04361,              0.0197,            0.013501,             0.23564,             0.23986,             0.19745,            0.072724,            0.050221,            0.011283,            0.032794,           0.0074458,           0.0074458,           0.0074458
                 131,            0.043472,             0.01977,            0.012064,             0.24081,             0.24898,             0.19579,            0.071572,            0.050262,            0.011274,            0.033894,            0.007426,            0.007426,            0.007426
                 132,            0.043213,            0.019998,            0.011945,             0.23793,             0.26373,             0.18992,            0.069748,            0.049957,            0.011293,            0.034499,           0.0074062,           0.0074062,           0.0074062
                 133,            0.043253,            0.019723,             0.01206,             0.22383,             0.26927,             0.19374,            0.069813,            0.050198,            0.011292,            0.034443,           0.0073864,           0.0073864,           0.0073864
                 134,            0.042949,             0.01934,            0.011731,             0.22723,              0.2548,             0.19352,            0.072153,            0.050322,            0.011265,            0.035094,           0.0073666,           0.0073666,           0.0073666
                 135,             0.04261,            0.019681,            0.012203,             0.21858,             0.23673,             0.19323,            0.070795,            0.050444,            0.011253,            0.034712,           0.0073468,           0.0073468,           0.0073468
                 136,            0.043284,            0.019461,            0.011979,             0.26551,             0.23034,             0.18723,            0.069587,            0.050538,            0.011232,            0.034621,            0.007327,            0.007327,            0.007327
                 137,            0.042578,             0.01902,            0.012375,             0.25026,             0.22672,             0.18558,            0.070753,            0.050626,            0.011177,            0.035406,           0.0073072,           0.0073072,           0.0073072
                 138,            0.042771,            0.019658,            0.012167,             0.24158,             0.22727,             0.18504,            0.069847,            0.050522,            0.011168,            0.034922,           0.0072874,           0.0072874,           0.0072874
                 139,            0.042409,            0.019495,            0.011401,              0.2242,             0.24033,             0.18613,            0.068938,            0.050636,             0.01116,            0.034723,           0.0072676,           0.0072676,           0.0072676
                 140,            0.042637,            0.019462,            0.011564,             0.24743,             0.24127,              0.1788,              0.0666,             0.05081,             0.01119,            0.035563,           0.0072478,           0.0072478,           0.0072478
                 141,            0.042318,            0.019387,            0.011279,             0.22582,             0.24784,             0.17759,            0.065789,            0.050991,            0.011229,            0.036789,            0.007228,            0.007228,            0.007228
                 142,            0.042711,            0.019468,            0.011868,             0.22938,             0.23451,             0.17936,            0.066306,            0.050776,            0.011239,            0.037364,           0.0072082,           0.0072082,           0.0072082
                 143,            0.042841,            0.019295,            0.012274,              0.2652,             0.21711,             0.18397,            0.067265,            0.050605,            0.011271,            0.038039,           0.0071884,           0.0071884,           0.0071884
                 144,             0.04259,            0.019292,            0.011846,             0.23133,             0.26243,             0.18605,            0.067655,             0.05055,            0.011283,            0.038209,           0.0071686,           0.0071686,           0.0071686
                 145,            0.042683,            0.019212,            0.011441,             0.23396,             0.24438,             0.18537,             0.06567,            0.050688,            0.011326,            0.038395,           0.0071488,           0.0071488,           0.0071488
                 146,            0.042572,            0.019333,            0.011161,             0.22629,             0.25759,             0.19141,            0.066871,            0.050787,            0.011325,             0.03847,            0.007129,            0.007129,            0.007129
                 147,            0.042559,             0.01948,            0.010753,             0.23771,             0.24775,             0.19091,            0.067139,            0.050839,            0.011345,            0.038339,           0.0071092,           0.0071092,           0.0071092
                 148,             0.04182,            0.019397,            0.010165,             0.23925,              0.2537,             0.18717,            0.066385,            0.050893,            0.011323,             0.03871,           0.0070894,           0.0070894,           0.0070894
                 149,            0.042074,            0.019482,            0.011098,             0.22866,             0.24277,             0.18377,            0.065194,            0.050772,            0.011318,            0.038524,           0.0070696,           0.0070696,           0.0070696
                 150,            0.041818,            0.019147,            0.010745,             0.21882,             0.25842,             0.18282,            0.064805,            0.050779,            0.011344,            0.038147,           0.0070498,           0.0070498,           0.0070498
                 151,            0.042111,            0.019256,            0.010875,             0.24611,             0.20372,             0.18146,            0.064335,            0.050609,            0.011361,            0.038355,             0.00703,             0.00703,             0.00703
                 152,            0.042556,               0.019,             0.01105,             0.22084,             0.22153,             0.18174,            0.065334,            0.050481,            0.011353,            0.038535,           0.0070102,           0.0070102,           0.0070102
                 153,            0.042126,            0.019253,            0.011063,             0.23009,             0.22354,             0.18547,            0.067255,            0.050382,            0.011377,            0.038561,           0.0069904,           0.0069904,           0.0069904
                 154,            0.041652,            0.019039,            0.010757,             0.21528,             0.24135,             0.18297,            0.067397,            0.050411,            0.011396,            0.038993,           0.0069706,           0.0069706,           0.0069706
                 155,            0.041889,            0.019298,            0.010511,             0.24193,             0.22055,             0.17968,            0.065445,            0.050493,            0.011442,            0.039096,           0.0069508,           0.0069508,           0.0069508
                 156,            0.041787,            0.019086,            0.010521,             0.21899,             0.25179,             0.17578,            0.064437,            0.050571,             0.01143,            0.038918,            0.006931,            0.006931,            0.006931
                 157,             0.04178,            0.019438,            0.010483,             0.22065,             0.24257,             0.17727,            0.064053,            0.050564,            0.011431,            0.038829,           0.0069112,           0.0069112,           0.0069112
