               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  66,            0.046653,            0.020126,            0.016668,             0.38949,             0.16618,             0.12586,            0.041072,            0.040842,           0.0092469,            0.022525,           0.0083913,           0.0083913,           0.0083913
                  67,            0.046152,            0.020045,            0.016444,             0.39863,              0.1516,             0.11478,            0.037064,            0.040962,           0.0091076,            0.024265,           0.0083665,           0.0083665,           0.0083665
                  68,            0.046277,            0.019655,            0.015811,             0.41513,             0.14747,             0.12023,            0.040674,            0.040724,            0.009151,            0.025731,           0.0083418,           0.0083418,           0.0083418
                  69,            0.046135,            0.020169,            0.015912,             0.41381,             0.16852,             0.11999,            0.040493,            0.040188,           0.0092314,            0.027998,            0.008317,            0.008317,            0.008317
                  70,             0.04626,            0.020055,            0.016055,             0.43295,             0.14952,             0.12905,            0.042428,            0.040254,            0.009159,            0.026172,           0.0082922,           0.0082922,           0.0082922
                  71,             0.04651,            0.019935,            0.016639,             0.39799,             0.13283,             0.10365,            0.031238,            0.041411,           0.0091768,            0.027153,           0.0082675,           0.0082675,           0.0082675
                  72,            0.045904,            0.020277,            0.016279,             0.39821,             0.14951,            0.098116,            0.032691,            0.042188,           0.0093584,            0.027985,           0.0082428,           0.0082428,           0.0082428
                  73,             0.04586,            0.020311,            0.015471,             0.51654,             0.14219,             0.13824,            0.045192,            0.041322,           0.0090339,             0.02621,            0.008218,            0.008218,            0.008218
                  74,            0.046224,            0.020042,            0.015306,             0.48327,             0.15347,             0.12803,            0.043509,            0.040832,           0.0090299,            0.024617,           0.0081932,           0.0081932,           0.0081932
                  75,            0.045454,            0.020022,            0.015521,             0.42296,              0.1515,             0.12075,            0.040725,            0.040986,           0.0090392,            0.026878,           0.0081685,           0.0081685,           0.0081685
                  76,            0.045118,            0.020096,            0.015026,             0.42858,             0.13213,            0.097855,            0.028552,            0.041835,           0.0093969,            0.028171,           0.0081437,           0.0081437,           0.0081437
