               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  83,            0.044902,           0.0067565,                   0,             0.46407,             0.49727,             0.46269,             0.14605,            0.011941,           0.0031804,                   0,           0.0083764,           0.0083764,           0.0083764
                  84,             0.04503,            0.006729,                   0,             0.46244,             0.49372,             0.46155,             0.14572,            0.011942,           0.0031784,                   0,           0.0083566,           0.0083566,           0.0083566
                  85,            0.044376,           0.0067261,                   0,             0.46204,             0.49895,             0.46135,             0.14632,            0.011945,           0.0031785,                   0,           0.0083368,           0.0083368,           0.0083368
                  86,            0.044773,           0.0067728,                   0,             0.45891,             0.50105,             0.46165,              0.1462,            0.011946,           0.0031792,                   0,            0.008317,            0.008317,            0.008317
                  87,            0.044871,           0.0068154,                   0,             0.46223,             0.50418,             0.46401,             0.14692,            0.011937,           0.0031811,                   0,           0.0082972,           0.0082972,           0.0082972
                  88,             0.04462,           0.0067599,                   0,             0.46115,             0.50628,             0.46268,             0.14407,            0.011934,           0.0031817,                   0,           0.0082774,           0.0082774,           0.0082774
                  89,            0.044943,           0.0066902,                   0,             0.46125,             0.50628,             0.46405,             0.14363,            0.011933,           0.0031817,                   0,           0.0082576,           0.0082576,           0.0082576
                  90,            0.044974,           0.0068181,                   0,             0.45954,             0.50837,               0.463,             0.14416,            0.011936,           0.0031827,                   0,           0.0082378,           0.0082378,           0.0082378
                  91,            0.043879,            0.006766,                   0,             0.46209,             0.50314,             0.46498,             0.14314,            0.011928,           0.0031827,                   0,            0.008218,            0.008218,            0.008218
                  92,            0.044396,           0.0067154,                   0,             0.46574,             0.50418,             0.46586,             0.14306,            0.011913,           0.0031832,                   0,           0.0081982,           0.0081982,           0.0081982
                  93,            0.044965,           0.0067696,                   0,              0.4638,             0.50628,             0.46522,              0.1436,            0.011902,           0.0031843,                   0,           0.0081784,           0.0081784,           0.0081784
                  94,            0.044518,           0.0067905,                   0,             0.46475,             0.51255,             0.46473,             0.14541,              0.0119,           0.0031844,                   0,           0.0081586,           0.0081586,           0.0081586
                  95,            0.044417,             0.00672,                   0,             0.46464,             0.50385,             0.46456,             0.14494,            0.011902,           0.0031837,                   0,           0.0081388,           0.0081388,           0.0081388
                  96,             0.04478,           0.0066644,                   0,             0.46442,             0.51046,             0.46584,             0.14544,            0.011898,           0.0031837,                   0,            0.008119,            0.008119,            0.008119
                  97,             0.04439,           0.0066811,                   0,             0.46314,             0.51707,             0.46317,              0.1454,            0.011893,           0.0031831,                   0,           0.0080992,           0.0080992,           0.0080992
                  98,            0.044606,           0.0067476,                   0,             0.46307,             0.52197,             0.46369,             0.14672,            0.011879,           0.0031841,                   0,           0.0080794,           0.0080794,           0.0080794
                  99,            0.044171,           0.0066645,                   0,             0.46286,             0.52301,              0.4644,             0.14637,            0.011871,           0.0031842,                   0,           0.0080596,           0.0080596,           0.0080596
                 100,            0.043754,           0.0066762,                   0,             0.46665,             0.52197,             0.46598,             0.14765,            0.011862,           0.0031838,                   0,           0.0080398,           0.0080398,           0.0080398
                 101,            0.044221,           0.0066872,                   0,             0.46431,              0.5272,             0.46676,             0.14789,            0.011853,           0.0031845,                   0,             0.00802,             0.00802,             0.00802
                 102,            0.044147,           0.0067519,                   0,             0.46537,             0.52811,              0.4675,             0.14855,             0.01185,           0.0031835,                   0,           0.0080002,           0.0080002,           0.0080002
                 103,            0.044702,            0.006662,                   0,             0.46765,             0.52406,             0.46736,             0.14849,            0.011847,            0.003183,                   0,           0.0079804,           0.0079804,           0.0079804
                 104,            0.044423,           0.0067988,                   0,             0.46919,              0.5251,             0.46705,             0.14828,            0.011845,           0.0031836,                   0,           0.0079606,           0.0079606,           0.0079606
                 105,            0.044035,           0.0067554,                   0,             0.46904,              0.5251,              0.4672,             0.14814,            0.011844,           0.0031875,                   0,           0.0079408,           0.0079408,           0.0079408
                 106,            0.044321,           0.0067312,                   0,             0.46731,             0.52582,             0.46601,             0.14795,            0.011845,           0.0031877,                   0,            0.007921,            0.007921,            0.007921
                 107,            0.044132,           0.0067108,                   0,             0.47012,             0.51778,             0.46459,              0.1478,            0.011848,            0.003187,                   0,           0.0079012,           0.0079012,           0.0079012
                 108,            0.044244,           0.0067318,                   0,             0.47096,             0.51674,             0.46475,             0.14787,            0.011842,           0.0031872,                   0,           0.0078814,           0.0078814,           0.0078814
                 109,            0.044059,           0.0067092,                   0,             0.46403,             0.52406,             0.46441,             0.14751,            0.011838,           0.0031882,                   0,           0.0078616,           0.0078616,           0.0078616
                 110,            0.043951,           0.0066658,                   0,             0.46283,             0.52543,             0.46387,             0.14764,            0.011833,            0.003188,                   0,           0.0078418,           0.0078418,           0.0078418
                 111,            0.043823,           0.0067095,                   0,             0.46107,              0.5251,              0.4641,             0.14707,            0.011824,           0.0031881,                   0,            0.007822,            0.007822,            0.007822
                 112,            0.043755,           0.0067345,                   0,             0.46003,             0.52929,             0.46788,             0.14668,            0.011821,           0.0031885,                   0,           0.0078022,           0.0078022,           0.0078022
                 113,            0.044402,           0.0067786,                   0,             0.45581,             0.52824,             0.46715,             0.14674,            0.011822,           0.0031908,                   0,           0.0077824,           0.0077824,           0.0077824
                 114,            0.043799,           0.0066459,                   0,             0.45779,             0.52929,             0.46797,             0.14651,             0.01182,           0.0031928,                   0,           0.0077626,           0.0077626,           0.0077626
                 115,            0.044191,           0.0066415,                   0,             0.46102,             0.52824,             0.46665,             0.14616,             0.01182,           0.0031942,                   0,           0.0077428,           0.0077428,           0.0077428
                 116,            0.043764,           0.0067413,                   0,             0.46213,              0.5272,             0.46865,             0.14577,            0.011824,           0.0031946,                   0,            0.007723,            0.007723,            0.007723
                 117,            0.043885,           0.0066441,                   0,             0.45986,              0.5272,             0.46798,             0.14653,             0.01182,           0.0031964,                   0,           0.0077032,           0.0077032,           0.0077032
                 118,            0.044198,           0.0066127,                   0,              0.4591,             0.52824,             0.46894,             0.14595,            0.011823,           0.0031962,                   0,           0.0076834,           0.0076834,           0.0076834
                 119,            0.043615,            0.006641,                   0,             0.46193,             0.52615,             0.46732,             0.14538,            0.011819,            0.003196,                   0,           0.0076636,           0.0076636,           0.0076636
                 120,            0.044186,           0.0066687,                   0,             0.46271,              0.5251,              0.4681,             0.14546,            0.011819,           0.0031958,                   0,           0.0076438,           0.0076438,           0.0076438
                 121,            0.043951,           0.0067466,                   0,             0.46864,             0.51778,             0.46761,             0.14542,            0.011817,           0.0031955,                   0,            0.007624,            0.007624,            0.007624
                 122,            0.044089,           0.0066993,                   0,             0.46917,             0.51987,             0.46736,             0.14513,            0.011813,           0.0031945,                   0,           0.0076042,           0.0076042,           0.0076042
