               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  81,            0.045074,            0.019788,            0.016006,             0.39849,             0.15508,             0.13216,            0.046079,            0.052184,            0.012841,            0.025283,             0.00802,             0.00802,             0.00802
                  82,            0.044952,            0.019685,            0.015815,              0.3564,            0.097502,               0.051,             0.01595,            0.058526,            0.018169,            0.054753,           0.0079953,           0.0079953,           0.0079953
                  83,            0.044971,            0.019874,            0.015119,             0.38238,               0.156,             0.12189,            0.042786,            0.051287,             0.01294,            0.028358,           0.0079705,           0.0079705,           0.0079705
                  84,            0.045096,            0.019848,            0.015952,              0.4467,             0.17541,             0.13023,            0.043244,            0.051407,            0.013587,            0.026114,           0.0079457,           0.0079457,           0.0079457
                  85,            0.044778,            0.019773,            0.015077,             0.36942,              0.1517,             0.11122,            0.037598,            0.052132,            0.013428,            0.026574,            0.007921,            0.007921,            0.007921
                  86,            0.044998,            0.019885,            0.015397,             0.43422,             0.15673,             0.12234,            0.041318,            0.052592,            0.013678,            0.028109,           0.0078963,           0.0078963,           0.0078963
                  87,            0.044771,             0.02008,            0.014832,             0.38583,             0.17575,             0.10854,            0.034417,            0.051761,             0.01284,            0.029646,           0.0078715,           0.0078715,           0.0078715
                  88,            0.044807,            0.020049,            0.014669,             0.41792,             0.13115,             0.12281,            0.042188,            0.052422,            0.013351,            0.025761,           0.0078467,           0.0078467,           0.0078467
                  89,            0.045147,            0.019986,            0.014976,             0.40642,             0.16104,             0.11219,            0.038641,            0.052168,            0.013539,            0.029335,            0.007822,            0.007822,            0.007822
                  90,            0.045094,            0.020295,             0.01511,             0.39927,             0.14326,             0.10283,            0.031376,            0.053176,            0.013469,             0.03027,           0.0077973,           0.0077973,           0.0077973
                  91,            0.044636,            0.019768,            0.014152,             0.39614,             0.15601,             0.13242,            0.047347,            0.052617,            0.012897,            0.025631,           0.0077725,           0.0077725,           0.0077725
                  92,            0.044543,            0.020048,            0.014427,             0.41062,             0.17442,             0.13475,            0.043794,              0.0517,            0.013577,            0.030885,           0.0077478,           0.0077478,           0.0077478
                  93,            0.044733,            0.019872,             0.01357,             0.39892,             0.16521,             0.11842,            0.040754,            0.052145,            0.013031,             0.03205,            0.007723,            0.007723,            0.007723
                  94,            0.044683,            0.020006,             0.01443,             0.41874,             0.15177,              0.1218,             0.03919,            0.052262,            0.013872,            0.032614,           0.0076983,           0.0076983,           0.0076983
                  95,            0.043807,            0.019616,            0.013857,             0.38554,             0.18494,             0.11949,             0.03939,            0.052034,              0.0126,            0.029281,           0.0076735,           0.0076735,           0.0076735
                  96,            0.044025,            0.020223,            0.014015,             0.38248,             0.15091,             0.10393,            0.033232,            0.053048,            0.013076,            0.031062,           0.0076488,           0.0076488,           0.0076488
                  97,             0.04436,            0.019289,            0.013724,             0.36774,              0.1452,             0.12392,            0.042965,            0.051968,            0.013195,            0.029771,            0.007624,            0.007624,            0.007624
                  98,            0.044264,            0.019784,            0.014016,             0.40533,             0.16546,             0.11957,            0.039935,            0.051408,            0.013288,            0.031181,           0.0075993,           0.0075993,           0.0075993
                  99,            0.044202,            0.020282,            0.013836,             0.37029,             0.17769,             0.12357,            0.042647,            0.051163,            0.013282,            0.029969,           0.0075745,           0.0075745,           0.0075745
